vw_exporter_name,QUANTITY,UNIT_QUANTITY,PRODUCT_DESCRIPTION,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY
LUPIN,9624,NOS,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS(OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,25680,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) 1BTLX60 TABS (OTHER ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,19152,NOS,LEVETIRACETAM ER TAB USP 500MG-60'S(US)(LEVETIRACETAM ER TABLETS USP)(OTHER-ANTIEPILEPTIC DRUGS) 19152 BT X 60TAB,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,19368,NOS,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,6360,NOS,LEVETIRACETAM ER TABLETS USP 750MG (LEVE,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,9024,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED-RELEASE USP 500MG)-1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,68136,NOS,PHARMA:LEVETIRACETAM ER TABLET USP 500MG(LEVETIRACETAM EXTENDED-RELEASE USP 500MG)-1BTLX60TABS(OTHER-ANTIEPILEPTIC DRUG),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,13104,NOS,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM EXTENDED RELEASE USP 750MG)-1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,28584,NOS,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,28584,NOS,LEVETIRACETAM ER TABLETS USP 500MG (LEVE,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,576,BTL,LEVETIRACETAM OS(100MG/ML)OPAQUE 473ML(LEVETIRACETAM ORAL SOLUTION USP 100MG/ML)(OTHERS-ANTIEPILEPTIC DRUGS)473ML,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,6048,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVE,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,6384,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVE,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,3456,BTL,LEVETIRACETAM OS(100MG/ML)OPAQUE 473ML(L,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,18576,BTL,LEVETIRACETAM EXTENDED RELEASE TABLETS U,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,6336,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,21468,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60TAB (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,28512,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60 TABS(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,6396,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTL X 60 TABS(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,17976,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVE TIRACETAM EXTENDED RELEASE USP 500MG)-1B TLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,12900,NOS,LEVETIRACETAM ER T USP 750MG-60'S (US) (LEVETIRACETAM ER TABLETS USP)(OTHER-ANTIEPILEPTIC DRUGS) 12900 BT X 60TAB,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,23292,NOS,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,9216,NOS,PHARMA : LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,5904,BTL,LEVETIRACETAM OS (100MG/ML) OPAQUE 473 M(LEVETIRACETAM ORAL SOLUTION USP) (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,9240,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS (OTHER-ANTIPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,12972,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM USP 750MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,21252,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM USP 750MG) - 1BTLX60 TABS (OTHERS-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,19152,BTL,PHARMA:LEVETIRACETAM ER TABLET USP 500MG(LEVETIRACETAM EXTENDED-RELEASE USP 500MG)-1BTLX60TAB(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,18576,BTL,LEVETIRACETAM EXTENDED RELEASE TABLETS U SP 500MG - 1BTLX60 TABS (OTHER-ANTIEPILE PTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,9360,BTL,PHARMA:LEVETIRACETAM ER TABS USP 500MG(L EVETIRACETAM EXTENDED RELEASE USP 500MG) -1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,2304,BTL,LEVETIRACETAM OS (100MG/ML) OPAQUE 473 M(LEVETIRACETAM ORAL SOLUTION USP) (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,2304,BTL,LEVETIRACETAM OS (100MG/ML) OPAQUE 473 M (LEVETIRACETAM ORAL SOLUTION USP) (OTHE R-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,38520,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,14856,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTL X 60 TABS(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,25920,NOS,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,12984,NOS,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
LUPIN,15360,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVE,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,3816,BTL,LEVETIRACETAM ER TABLETS USP 40MG (LEVET,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,5364,BTL,LEVETIRACETAM OS (100MG/ML) OPAQUE 473M,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,8856,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVE TIRACETAM EXTENDED RELEASE USP 500MG)-1B TLX60 TABS(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,1884,BTL,LEVETIRACETAM OS (100MG/ML) OPAQUE 473 M (LEVETIRACETAM ORAL SOLUTION USP) (OTHE R-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,37992,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG) 1BTLX60TABS(OTHER ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,45264,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,19080,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED-RELEASE USP 500MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,47928,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS(OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,12504,BTL,LEVETIRACETAM ER TABLETS 500MG(LEVETIRACETAM USP 500MG)-1X60 TABLETS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,28896,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,12792,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVE,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,25548,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVETIRACETAM ER USP 750MG) - 1BTLX60 TABS (OTHER-ANTIEPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,25548,BTL,LEVETIRACETAM ER TABLETS USP 750MG (LEVE,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,47328,BTL,PHARMA:LEVETIRACETAM ER TABLETS USP 500MG(LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TAB(OTHER-ANTIPILEPTIC DRUGS),BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
LUPIN,9552,BTL,LEVETIRACETAM ER TABLETS USP 500MG (LEVETIRACETAM EXTENDED RELEASE USP 500MG)-1BTLX60TABS (OTHER-ANTIEPILEPTIC DRUGS) RI,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
MYLAN,8672,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8847,NOS,LEVETIRACETAM INJ 100MG 5ML 10MYLAN US (,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4284,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US (7050771) D L 7375928 7375929 7375931,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8458,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US(7051715) TAX VAL 5813912.9,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8773,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051231,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8407,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US-7051230,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4284,PAC,LEVETIRACETAM INJ100MG-5ML-10-MYLAN-US,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8856,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050942 DATA LOGGER NO.7376947 & 7376948,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,4284,NOS,LEVETIRACETAM INJ 100MG-5ML-10 MYLAN -US DATA LOGGER NO: 7375942 & 7375943,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8532,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051225,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8761,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051468,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8689,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051395,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4340,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US. DATA LOGGER NO:7376730  73767331  73767 32,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,6840,PCS,LEVETIRACETAM INJ 500MG/5ML-10S-XGEN-US-PO NO: 6233 BATCH NO.7051107 MFG DT.20-02-2019 EXP DT.31-01-2022,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS
MYLAN,6810,PCS,LEVETIRACETAM INJ 500MG/5ML-10S-XGEN-US-PO NO: 6235 BATCH NO.7051109 MFG DT.22-02-2019 EXP DT.31-01-2022,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS
MYLAN,8915,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051345,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8940,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051347,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8919,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US-7051367,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,7011,NOS,LEVETIRACETAM INJ 500MG/5ML 10S X GEN US(7051407)GHV4A06FE0 GHV4A06HT0 A06G20 A06J10 A06HZ0 A06ED0 A06CM0 A06J6,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8582,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US(7051665) TAX VAL 5798481.17,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4392,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US (7050768) D L 7375925 7375926 7375927 73 75930,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4356,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US -7050770,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8591,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051119 DATA LOGGER NO.73809397380940  7380941 & 7380942,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8860,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051570 TAXABLE : 5799577.91,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8391,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US-7051370,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,7646,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US(7051713) TAX VAL 5255755.27,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4245,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US -7050725,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4275,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US -7050724,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4270,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US -7050723,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8892,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051267,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8855,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051286,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4320,PAC,"LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US DL NO.7377169,7377170,7377171.",PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8554,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8784,PAC,"LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050745 DATA LOGGER NO.7376934, 7376935, 7376936, 7376937.",PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8640,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US (7050902) DATA LOGGER NO 7376938,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8891,PAC,(REWARD ITEM ) LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,4356,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8891,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8844,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050956,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,7416,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050901 DATA LOGGER NO.7376943  7376944 & 7376945.,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,4316,NOS,LEVETIRACETAM INJ 100MG-5ML-10 MYLAN -US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8184,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN- US BATCH NO: 7051220,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8590,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8590,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051467,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8761,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4356,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US (7050826) DATA LOGGER NO 7376727 7376728 7376729,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8688,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US(7051669) TAX AVL 5929188.59,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4320,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US (7050796) DATA LOGGER NO 7375936 7375937 7375938,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,7154,NOS,LEVETIRACETAM INJ 500MG/5ML 10S X GEN US-7051408,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,5040,NOS,LEVETIRACETAM INJ 500MG/5ML 10S XGEN US(7051406)GHV4A06FE0 GHV4A06HT0 A06G20 A06J10 A06HZ0 A06ED0 A06CM0 A06J60,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8800,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051394,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4320,NOS,LEVETIRACETAM INJ 100MG-5ML-10 MYLAN-US (7050836) DATA LOGGER NO 7377153 7377154 7377155,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8680,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US(7051666) TAX VAL 5864695.47,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4356,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US -7050769,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8724,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO:7051668 TAXABLE VALUE:5886213.66,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,4352,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,9025,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050943,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,8964,PAC,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US BATCH NO.7050955,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
MYLAN,4347,NOS,LEVETIRACETAM INJ 100MG 5ML 10 MYLAN US (7050797) DATA LOGGER NO 7375939 7375940 7375941,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,7048,PCS,LEVETIRACETAM INJ 500MG/5ML-10S-XGEN-US-PO NO: 6234 BATCH NO.7051108 MFG DT.22-02-2019 EXP DT.31-01-2022,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS,PCS
MYLAN,8902,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-USBATCH NO.7051346,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8738,NOS,LEVETIRACETAM INJ 100MG-5ML-10-MYLAN-US,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,8847,NOS,LEVETIRACETAM INJ 100MG 5ML 10MYLAN US (7051714) TAX VAL 6208736.93,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
MYLAN,7127,NOS,LEVETIRACETAM INJ 500MG/5ML 10S X GEN US-7051409,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,5808,PAC,LEVETIRACETAM EXTENDED RELEASE TABLETS 750MG (PACK OF 60 TABLETS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
SUN,3288,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 750 MG PACK :60S BOTTLE (BATCH NO AS PERINVOICE),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,2736,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 750 MG PACK : 60S BOTTL (BATCH NO AS PERINVOICE),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,4896,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 500 MG PACK : 60S BOTTL (BATCH NO AS PERINVOICE),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,6590,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 750 MG PACK:60S BOTTL (BATCH NO AS PER INVOICE),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,9487,PAC,LEVETIRACETAM EXTENDED RELEASE TABLETS  500MG [PACK: 60 CAPSULE],PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
SUN,5040,BTL,"LEVETIRACETAM EXTENDED RELEASE TABLETS,",BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL,BTL
SUN,3124,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 750 MG PACK:60S BOTTL (131 SHIPP.ON 2 PLT)(BATCH NO AS PER INVOICE),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
SUN,189600,NOS,LEVETIRACETAM EXTENDED RELEASE TABLETS 750 MG (PACK:60S BOTTLE )(60 X 3160=189600),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
